0.660881,0.736472,0.706579,0.752338,0.731162,0.485154,0.619504,0.647992,0.415051,0.74905,1
0.605406,0.646938,0.835266,0.430124,0.752134,0.514219,0.730508,0.872997,0.777707,0.465112,0.80992
0.683532,0.893482,0.809569,0.508237,0.741515,0.428716,0.559425,0.555201,0.728777,0.877659,0.724537
0.783398,0.836401,0.506456,0.77078,0.791033,0.57787,0.718338,0.825442,0.528048,0.758949,0.389971
0.685548,0.648181,0.69984,0.73855,0.581227,0.636311,0.626528,0.814321,0.627244,0.752534,0.623263
0.732159,0.480484,0.675485,0.814281,0.493955,0.617033,0.466375,0.834642,0.7432,0.718422,0.838627
0.905126,0.468794,0.762609,0.838879,0.810719,0.481266,0.780888,0.577612,0.52884,0.571391,0.781024
0.510944,0.290269,0.496884,0.590088,0.642672,0.704818,0.740992,0.581835,0.912504,0.693048,0.842779
0.519245,0.685197,0.735645,0.674585,0.625991,0.582053,0.762315,0.76976,0.464183,0.916168,0.754763
0.671749,0.771812,0.80495,0.47625,0.735915,0.593948,0.503141,0.883087,0.684404,0.861601,0.483183
0.614282,0.858844,0.818007,0.581033,0.714536,0.490083,0.693391,0.731463,0.683875,0.635976,0.658388
0.632636,0.613712,0.55263,0.72025,0.79807,0.717283,0.764394,0.651773,0.640238,0.80485,0.527024
0.667019,0.520094,0.655586,0.747584,0.850989,0.454264,0.695003,0.693506,0.745247,0.712705,0.747684
0.845725,0.894267,0.483541,0.757325,0.591975,0.581198,0.667545,0.755642,0.60267,0.661244,0.614345
0.760453,0.587006,0.688764,0.493195,0.915334,0.535796,0.772322,0.72977,0.643417,0.594466,0.738501
0.628542,0.578,0.727767,0.484192,0.830714,0.441826,0.592272,0.916443,0.618445,0.74608,0.919171
0.928256,0.672479,0.642211,0.715871,0.671137,0.368757,0.486582,0.665286,0.597698,0.926161,0.849342
0.796958,0.746998,0.372682,0.612101,0.835778,0.5315,0.770743,0.806701,0.735264,0.702038,0.575426
0.697605,0.569505,0.600818,0.864867,0.77072,0.474925,0.715588,0.640113,0.47522,0.913366,0.793173
0.509381,0.650788,0.799653,0.604052,0.608178,0.618965,0.697509,0.750107,0.623999,0.762364,0.806212
0.466038,0.832211,0.662901,0.522254,0.629465,0.550874,0.862674,0.854285,0.705528,0.711298,0.646586
0.764896,0.659743,0.525547,0.78679,0.640361,0.570068,0.88317,0.542999,0.690636,0.638176,0.740768
0.781657,0.693726,0.810464,0.805899,0.56604,0.512773,0.696656,0.751274,0.448844,0.641706,0.809963
0.757978,0.878052,0.74348,0.61495,0.693624,0.408961,0.815447,0.661797,0.463292,0.737565,0.736847
0.674204,0.748927,0.619034,0.626007,0.719899,0.36395,0.675726,0.808723,0.791511,0.820857,0.638729
0.624157,0.861589,0.722903,0.682583,0.935149,0.454973,0.555032,0.729554,0.593935,0.601516,0.727571
0.711154,0.549823,0.837394,0.539961,0.659999,0.414263,0.692085,0.672871,0.609754,0.956182,0.865515
0.758063,0.826804,0.877396,0.744411,0.8104,0.445046,0.823816,0.411031,0.526518,0.668068,0.661505
0.511046,0.465738,0.949171,0.659908,0.694199,0.357993,0.77088,0.812783,0.588699,0.810068,0.899808
0.67348,0.779373,0.83851,0.570867,0.522541,0.614011,0.763938,0.613368,0.745354,0.552435,0.731012
0.628201,0.831319,0.680067,0.558939,0.635062,0.567021,0.454563,0.825684,0.552029,0.724375,0.999264
0.617197,0.760029,0.696244,0.783517,0.752043,0.456211,0.770123,0.704162,0.576216,0.653846,0.74295
0.714564,0.578384,0.934759,0.748334,0.714615,0.387003,0.626766,0.554643,0.516366,0.987012,0.814714
0.551405,0.538759,0.692223,0.793005,0.811377,0.508093,0.634151,0.822345,0.613747,0.79072,0.705878
0.61296,0.844248,0.811204,0.718012,0.646861,0.492786,0.67908,0.490127,0.662795,0.775317,0.724903
0.480603,0.776069,0.719469,0.710155,0.788975,0.615446,0.704856,0.746989,0.58227,0.653845,0.669862
0.538273,0.768716,0.864132,0.824668,0.783202,0.590057,0.707019,0.630622,0.715794,0.680577,0.37744
0.617941,0.951938,0.551164,0.887808,0.556276,0.587614,0.683898,0.697003,0.515163,0.689682,0.719581
0.859992,0.892033,0.727006,0.696884,0.593295,0.448249,0.594569,0.655956,0.669401,0.681356,0.664451
0.612877,0.746825,0.770518,0.764081,0.953874,0.44357,0.571322,0.56916,0.599731,0.780154,0.705218
0.731339,0.942031,0.895983,0.708732,0.635662,0.5436,0.813656,0.653609,0.407399,0.572773,0.617867
0.734306,0.546322,0.668199,0.543288,0.667185,0.683015,0.74267,0.637566,0.573238,0.961222,0.736567
0.873175,0.581671,0.756266,0.611638,0.71526,0.543846,0.696345,0.640941,0.60798,0.733016,0.690038
0.695085,0.46713,0.951114,0.750082,0.722587,0.533563,0.533343,0.73528,0.614027,0.838104,0.647528
0.543127,0.859661,0.656133,0.6861,0.604691,0.584316,0.620085,0.759423,0.684025,0.850016,0.625919
0.64017,0.954383,0.862212,0.415612,0.665075,1,0.604136,0.287524,0.730124,0.919561,0.325074
0.670092,0.835227,0.688643,0.74101,0.887363,0.594879,0.581449,0.664959,0.5507,0.80346,0.463382
0.697383,0.7215,0.680933,0.78128,0.832469,0.636337,0.590814,0.532985,0.613494,0.741938,0.642675
0.689016,0.735518,0.385239,0.551535,0.597876,0.473772,0.779829,0.924603,0.834989,0.729949,0.8094
0.729152,0.684028,0.643735,0.649095,0.863459,0.686629,0.624819,0.45933,0.864777,0.793212,0.400963
0.7165,0.809957,0.701892,0.670379,0.756103,0.640925,0.623833,0.557457,0.433583,0.811651,0.75996
1,0.654648,0.769646,0.764277,0.647896,0.579663,0.520856,0.815054,0.545771,0.627824,0.616876
0.883886,0.697212,0.875277,0.777778,0.845927,0.398676,0.603579,0.767948,0.38306,0.737002,0.61076
0.452564,1,0.579335,0.828116,0.669163,0.619782,0.68061,0.711477,0.469915,0.761951,0.729664
0.704081,0.78904,0.80735,0.556148,0.974007,0.529907,0.587763,0.938498,0.437952,0.799013,0.433059
